what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1359574574679
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1359574574679
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1359574574679
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1359574574690
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1359574574696
started,bundle,org.eclipse.mylyn.commons.notifications.ui,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.ui",1359574574697
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1359574574704
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1359574574712
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1359574574712
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1359574574722
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1359574574732
started,bundle,org.eclipse.mylyn.tasks.index.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.index.core",1359574574742
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1359574574767
os,sysinfo,,,"macosx",1359574574771
arch,sysinfo,,,"x86_64",1359574574771
ws,sysinfo,,,"cocoa",1359574574771
locale,sysinfo,,,"en_US",1359574574771
processors,sysinfo,,,"2",1359574574771
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359574574771
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-10M3909",1359574574771
java.specification.name,sysinfo,,,"Java Platform API Specification",1359574574771
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359574574771
java.specification.version,sysinfo,,,"1.6",1359574574771
java.vendor,sysinfo,,,"Apple Inc.",1359574574771
java.version,sysinfo,,,"1.6.0_37",1359574574771
java.vm.info,sysinfo,,,"mixed mode",1359574574771
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1359574574772
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359574574772
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359574574772
java.vm.specification.version,sysinfo,,,"1.0",1359574574772
java.vm.vendor,sysinfo,,,"Apple Inc.",1359574574772
java.vm.version,sysinfo,,,"20.12-b01-434",1359574574772
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1359574574834
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359574574938
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359574574978
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1359574575029
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359574575219
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1359574575322
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1359574575345
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1359574577133
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1359574577285
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1359574577576
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1359574577586
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1359574577732
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1359574577806
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1359574578154
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1359574582267
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1359574582300
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1359574582326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359574585309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1359574590114
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1359574599630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359574606472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359574620850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359574624880
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359574625036
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359574626160
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1359574626189
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1359574626801
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1359574626803
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1359574626845
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1359574626921
